ID	DOCULECT	CONCEPT	FORM	TOKENS	MORPHEMES	COGIDS	NOTE	ISO639P3	MACROAREA	FAMILY	SCRIPT
22	Awadhi	TWENTY TWO	बाईस					awa	Eurasia	Indo-European	Devanagari
23	Awadhi	TWENTY THREE	तेईस					awa	Eurasia	Indo-European	Devanagari
24	Awadhi	TWENTY FOUR	चौबीस					awa	Eurasia	Indo-European	Devanagari
25	Awadhi	TWENTY FIVE	पच्चीस					awa	Eurasia	Indo-European	Devanagari
26	Awadhi	TWENTY SIX	छब्बीस					awa	Eurasia	Indo-European	Devanagari
27	Awadhi	TWENTY SEVEN	सताइस					awa	Eurasia	Indo-European	Devanagari
28	Awadhi	TWENTY EIGHT	अट्ठाइस					awa	Eurasia	Indo-European	Devanagari
29	Awadhi	TWENTY NINE	उनतीस					awa	Eurasia	Indo-European	Devanagari
30	Awadhi	THIRTY	तीस					awa	Eurasia	Indo-European	Devanagari
31	Awadhi	THIRTY ONE	इकतीस					awa	Eurasia	Indo-European	Devanagari
32	Awadhi	THIRTY TWO	बत्तीस					awa	Eurasia	Indo-European	Devanagari
33	Awadhi	THIRTY THREE	तैंतीस					awa	Eurasia	Indo-European	Devanagari
34	Awadhi	THIRTY FOUR	चौंतीस					awa	Eurasia	Indo-European	Devanagari
35	Awadhi	THIRTY FIVE	पैंतीस					awa	Eurasia	Indo-European	Devanagari
36	Awadhi	THIRTY SIX	छत्तीस					awa	Eurasia	Indo-European	Devanagari
37	Awadhi	THIRTY SEVEN	सैंतीस					awa	Eurasia	Indo-European	Devanagari
38	Awadhi	THIRTY EIGHT	अड़तीस					awa	Eurasia	Indo-European	Devanagari
39	Awadhi	THIRTY NINE	उनतालीस					awa	Eurasia	Indo-European	Devanagari
40	Awadhi	FORTY	चालीस					awa	Eurasia	Indo-European	Devanagari
0	Central Oghuz	ZERO	sıfır					aze		Turkic	Latin
1	Central Oghuz	ONE	bir					aze		Turkic	Latin
2	Central Oghuz	TWO	iki					aze		Turkic	Latin
3	Central Oghuz	THREE	üç					aze		Turkic	Latin
4	Central Oghuz	FOUR	dörd					aze		Turkic	Latin
5	Central Oghuz	FIVE	beş					aze		Turkic	Latin
6	Central Oghuz	SIX	altı					aze		Turkic	Latin
7	Central Oghuz	SEVEN	yeddi					aze		Turkic	Latin
8	Central Oghuz	EIGHT	səkkiz					aze		Turkic	Latin
9	Central Oghuz	NINE	doqquz					aze		Turkic	Latin
10	Central Oghuz	TEN	on					aze		Turkic	Latin
11	Central Oghuz	ELEVEN	on bir					aze		Turkic	Latin
12	Central Oghuz	TWELVE	on iki					aze		Turkic	Latin
13	Central Oghuz	THIRTEEN	on üç					aze		Turkic	Latin
14	Central Oghuz	FOURTEEN	on dörd					aze		Turkic	Latin
15	Central Oghuz	FIFTEEN	on beş					aze		Turkic	Latin
16	Central Oghuz	SIXTEEN	on altı					aze		Turkic	Latin
17	Central Oghuz	SEVENTEEN	on yeddi					aze		Turkic	Latin
18	Central Oghuz	EIGHTEEN	on səkkiz					aze		Turkic	Latin
19	Central Oghuz	NINETEEN	on doqquz					aze		Turkic	Latin
20	Central Oghuz	TWENTY	iyirmi					aze		Turkic	Latin
21	Central Oghuz	TWENTY ONE	iyirmi bir					aze		Turkic	Latin
22	Central Oghuz	TWENTY TWO	iyirmi iki					aze		Turkic	Latin
23	Central Oghuz	TWENTY THREE	iyirmi üç					aze		Turkic	Latin
24	Central Oghuz	TWENTY FOUR	iyirmi dörd					aze		Turkic	Latin
25	Central Oghuz	TWENTY FIVE	iyirmi beş					aze		Turkic	Latin
26	Central Oghuz	TWENTY SIX	iyirmi altı					aze		Turkic	Latin
27	Central Oghuz	TWENTY SEVEN	iyirmi yeddi					aze		Turkic	Latin
28	Central Oghuz	TWENTY EIGHT	iyirmi səkkiz					aze		Turkic	Latin
29	Central Oghuz	TWENTY NINE	iyirmi doqquz					aze		Turkic	Latin
30	Central Oghuz	THIRTY	otuz					aze		Turkic	Latin
31	Central Oghuz	THIRTY ONE	otuz bir					aze		Turkic	Latin
32	Central Oghuz	THIRTY TWO	otuz iki					aze		Turkic	Latin
33	Central Oghuz	THIRTY THREE	otuz üç					aze		Turkic	Latin
34	Central Oghuz	THIRTY FOUR	otuz dörd					aze		Turkic	Latin
35	Central Oghuz	THIRTY FIVE	otuz beş					aze		Turkic	Latin
36	Central Oghuz	THIRTY SIX	otuz altı					aze		Turkic	Latin
37	Central Oghuz	THIRTY SEVEN	otuz yeddi					aze		Turkic	Latin
38	Central Oghuz	THIRTY EIGHT	otuz səkkiz					aze		Turkic	Latin
39	Central Oghuz	THIRTY NINE	otuz doqquz					aze		Turkic	Latin
40	Central Oghuz	FORTY	qırx					aze		Turkic	Latin
0	South Azerbaijani	ZERO	صفر					aze	Eurasia	Turkic	Arabic
1	South Azerbaijani	ONE	بیر					aze	Eurasia	Turkic	Arabic
2	South Azerbaijani	TWO	ایکی					aze	Eurasia	Turkic	Arabic
3	South Azerbaijani	THREE	اوچ					aze	Eurasia	Turkic	Arabic
4	South Azerbaijani	FOUR	دورد					aze	Eurasia	Turkic	Arabic
5	South Azerbaijani	FIVE	بش					aze	Eurasia	Turkic	Arabic
6	South Azerbaijani	SIX	التی					aze	Eurasia	Turkic	Arabic
7	South Azerbaijani	SEVEN	یددی					aze	Eurasia	Turkic	Arabic
8	South Azerbaijani	EIGHT	سککیز					aze	Eurasia	Turkic	Arabic
9	South Azerbaijani	NINE	دوققوز					aze	Eurasia	Turkic	Arabic
10	South Azerbaijani	TEN	اون					aze	Eurasia	Turkic	Arabic
11	South Azerbaijani	ELEVEN	اون بیر					aze	Eurasia	Turkic	Arabic
12	South Azerbaijani	TWELVE	اون ایکی					aze	Eurasia	Turkic	Arabic
13	South Azerbaijani	THIRTEEN	اون اوچ					aze	Eurasia	Turkic	Arabic
14	South Azerbaijani	FOURTEEN	اون دورد					aze	Eurasia	Turkic	Arabic
15	South Azerbaijani	FIFTEEN	اون بش					aze	Eurasia	Turkic	Arabic
16	South Azerbaijani	SIXTEEN	اون التی					aze	Eurasia	Turkic	Arabic
17	South Azerbaijani	SEVENTEEN	اون یددی					aze	Eurasia	Turkic	Arabic
18	South Azerbaijani	EIGHTEEN	اون سککیز					aze	Eurasia	Turkic	Arabic
19	South Azerbaijani	NINETEEN	اون دوققوز					aze	Eurasia	Turkic	Arabic
20	South Azerbaijani	TWENTY	ایرمی					aze	Eurasia	Turkic	Arabic
21	South Azerbaijani	TWENTY ONE	ایرمی بیر					aze	Eurasia	Turkic	Arabic
22	South Azerbaijani	TWENTY TWO	ایرمی ایکی					aze	Eurasia	Turkic	Arabic
23	South Azerbaijani	TWENTY THREE	ایرمی اوچ					aze	Eurasia	Turkic	Arabic
24	South Azerbaijani	TWENTY FOUR	ایرمی دورد					aze	Eurasia	Turkic	Arabic
25	South Azerbaijani	TWENTY FIVE	ایرمی بش					aze	Eurasia	Turkic	Arabic
26	South Azerbaijani	TWENTY SIX	ایرمی التی					aze	Eurasia	Turkic	Arabic
27	South Azerbaijani	TWENTY SEVEN	ایرمی یددی					aze	Eurasia	Turkic	Arabic
28	South Azerbaijani	TWENTY EIGHT	ایرمی سککیز					aze	Eurasia	Turkic	Arabic
29	South Azerbaijani	TWENTY NINE	ایرمی دوققوز					aze	Eurasia	Turkic	Arabic
30	South Azerbaijani	THIRTY	اتوز					aze	Eurasia	Turkic	Arabic
31	South Azerbaijani	THIRTY ONE	اتوز بیر					aze	Eurasia	Turkic	Arabic
32	South Azerbaijani	THIRTY TWO	اتوز ایکی					aze	Eurasia	Turkic	Arabic
33	South Azerbaijani	THIRTY THREE	اتوز اوچ					aze	Eurasia	Turkic	Arabic
34	South Azerbaijani	THIRTY FOUR	اتوز دورد					aze	Eurasia	Turkic	Arabic
35	South Azerbaijani	THIRTY FIVE	اتوز بش					aze	Eurasia	Turkic	Arabic
36	South Azerbaijani	THIRTY SIX	اتوز التی					aze	Eurasia	Turkic	Arabic
37	South Azerbaijani	THIRTY SEVEN	اتوز یددی					aze	Eurasia	Turkic	Arabic
38	South Azerbaijani	THIRTY EIGHT	اتوز سککیز					aze	Eurasia	Turkic	Arabic
39	South Azerbaijani	THIRTY NINE	اتوز دوققوز					aze	Eurasia	Turkic	Arabic
40	South Azerbaijani	FORTY	قیرخ					aze	Eurasia	Turkic	Arabic
0	Bambara	ZERO	fu					bam	Africa	Mande	Latin
1	Bambara	ONE	kelen					bam	Africa	Mande	Latin
2	Bambara	TWO	fila					bam	Africa	Mande	Latin
3	Bambara	THREE	saba					bam	Africa	Mande	Latin
4	Bambara	FOUR	naani					bam	Africa	Mande	Latin
5	Bambara	FIVE	duuru					bam	Africa	Mande	Latin
6	Bambara	SIX	wɔɔrɔ					bam	Africa	Mande	Latin
7	Bambara	SEVEN	wolonwula					bam	Africa	Mande	Latin
8	Bambara	EIGHT	segin					bam	Africa	Mande	Latin
9	Bambara	NINE	kɔnɔntɔn					bam	Africa	Mande	Latin
10	Bambara	TEN	tan					bam	Africa	Mande	Latin
11	Bambara	ELEVEN	tan ni kelen					bam	Africa	Mande	Latin
12	Bambara	TWELVE	tan ni fila					bam	Africa	Mande	Latin
13	Bambara	THIRTEEN	tan ni saba					bam	Africa	Mande	Latin
14	Bambara	FOURTEEN	tan ni naani					bam	Africa	Mande	Latin
15	Bambara	FIFTEEN	tan ni duuru					bam	Africa	Mande	Latin
16	Bambara	SIXTEEN	tan ni wɔɔrɔ					bam	Africa	Mande	Latin
17	Bambara	SEVENTEEN	tan ni wolonwula					bam	Africa	Mande	Latin
18	Bambara	EIGHTEEN	tan ni segin					bam	Africa	Mande	Latin
19	Bambara	NINETEEN	tan ni kɔnɔntɔn					bam	Africa	Mande	Latin
20	Bambara	TWENTY	mugan					bam	Africa	Mande	Latin
21	Bambara	TWENTY ONE	mugan ni kelen					bam	Africa	Mande	Latin
22	Bambara	TWENTY TWO	mugan ni fila					bam	Africa	Mande	Latin
23	Bambara	TWENTY THREE	mugan ni saba					bam	Africa	Mande	Latin
24	Bambara	TWENTY FOUR	mugan ni naani					bam	Africa	Mande	Latin
25	Bambara	TWENTY FIVE	mugan ni duuru					bam	Africa	Mande	Latin
26	Bambara	TWENTY SIX	mugan ni wɔɔrɔ					bam	Africa	Mande	Latin
27	Bambara	TWENTY SEVEN	mugan ni wolonwula					bam	Africa	Mande	Latin
28	Bambara	TWENTY EIGHT	mugan ni segin					bam	Africa	Mande	Latin
29	Bambara	TWENTY NINE	mugan ni kɔnɔntɔn					bam	Africa	Mande	Latin
30	Bambara	THIRTY	bi saba					bam	Africa	Mande	Latin
31	Bambara	THIRTY ONE	bi saba ni kelen					bam	Africa	Mande	Latin
32	Bambara	THIRTY TWO	bi saba ni fila					bam	Africa	Mande	Latin
33	Bambara	THIRTY THREE	bi saba ni saba					bam	Africa	Mande	Latin
34	Bambara	THIRTY FOUR	bi saba ni naani					bam	Africa	Mande	Latin
35	Bambara	THIRTY FIVE	bi saba ni duuru					bam	Africa	Mande	Latin
36	Bambara	THIRTY SIX	bi saba ni wɔɔrɔ					bam	Africa	Mande	Latin
37	Bambara	THIRTY SEVEN	bi saba ni wolonwula					bam	Africa	Mande	Latin
38	Bambara	THIRTY EIGHT	bi saba ni segin					bam	Africa	Mande	Latin
39	Bambara	THIRTY NINE	bi saba ni kɔnɔntɔn					bam	Africa	Mande	Latin
40	Bambara	FORTY	bi naani					bam	Africa	Mande	Latin
0	Balinese	ZERO	puyung					ban	Papunesia	Austronesian	Latin
1	Balinese	ONE	besik					ban	Papunesia	Austronesian	Latin
2	Balinese	TWO	dua					ban	Papunesia	Austronesian	Latin
3	Balinese	THREE	telu					ban	Papunesia	Austronesian	Latin
4	Balinese	FOUR	papat					ban	Papunesia	Austronesian	Latin
5	Balinese	FIVE	lima					ban	Papunesia	Austronesian	Latin
6	Balinese	SIX	nem					ban	Papunesia	Austronesian	Latin
7	Balinese	SEVEN	pitu					ban	Papunesia	Austronesian	Latin
8	Balinese	EIGHT	kutus					ban	Papunesia	Austronesian	Latin
9	Balinese	NINE	sanga					ban	Papunesia	Austronesian	Latin
10	Balinese	TEN	dasa					ban	Papunesia	Austronesian	Latin
11	Balinese	ELEVEN	solas					ban	Papunesia	Austronesian	Latin
12	Balinese	TWELVE	roras					ban	Papunesia	Austronesian	Latin
13	Balinese	THIRTEEN	telulas					ban	Papunesia	Austronesian	Latin
14	Balinese	FOURTEEN	patbelas					ban	Papunesia	Austronesian	Latin
15	Balinese	FIFTEEN	limolas					ban	Papunesia	Austronesian	Latin
16	Balinese	SIXTEEN	nemlas					ban	Papunesia	Austronesian	Latin
17	Balinese	SEVENTEEN	pitulas					ban	Papunesia	Austronesian	Latin
18	Balinese	EIGHTEEN	pelekutus					ban	Papunesia	Austronesian	Latin
19	Balinese	NINETEEN	sangolas					ban	Papunesia	Austronesian	Latin
20	Balinese	TWENTY	duang dasa					ban	Papunesia	Austronesian	Latin
21	Balinese	TWENTY ONE	selikur					ban	Papunesia	Austronesian	Latin
22	Balinese	TWENTY TWO	dualikur					ban	Papunesia	Austronesian	Latin
23	Balinese	TWENTY THREE	telulikur					ban	Papunesia	Austronesian	Latin
24	Balinese	TWENTY FOUR	patlikur					ban	Papunesia	Austronesian	Latin
25	Balinese	TWENTY FIVE	selae					ban	Papunesia	Austronesian	Latin
26	Balinese	TWENTY SIX	nemlikur					ban	Papunesia	Austronesian	Latin
27	Balinese	TWENTY SEVEN	pitulikur					ban	Papunesia	Austronesian	Latin
28	Balinese	TWENTY EIGHT	ululikur					ban	Papunesia	Austronesian	Latin
29	Balinese	TWENTY NINE	sangalikur					ban	Papunesia	Austronesian	Latin
30	Balinese	THIRTY	telung dasa					ban	Papunesia	Austronesian	Latin
31	Balinese	THIRTY ONE	telung dasa besik					ban	Papunesia	Austronesian	Latin
32	Balinese	THIRTY TWO	telung dasa dua					ban	Papunesia	Austronesian	Latin
33	Balinese	THIRTY THREE	telung dasa telu					ban	Papunesia	Austronesian	Latin
34	Balinese	THIRTY FOUR	telung dasa papat					ban	Papunesia	Austronesian	Latin
35	Balinese	THIRTY FIVE	telung dasa lima					ban	Papunesia	Austronesian	Latin
36	Balinese	THIRTY SIX	telung dasa nem					ban	Papunesia	Austronesian	Latin
37	Balinese	THIRTY SEVEN	telung dasa pitu					ban	Papunesia	Austronesian	Latin
38	Balinese	THIRTY EIGHT	telung dasa kutus					ban	Papunesia	Austronesian	Latin
39	Balinese	THIRTY NINE	telung dasa sanga					ban	Papunesia	Austronesian	Latin
40	Balinese	FORTY	petang dasa					ban	Papunesia	Austronesian	Latin
0	Bavarian	ZERO	nui					bar	Eurasia	Indo-European	Latin
1	Bavarian	ONE	oans					bar	Eurasia	Indo-European	Latin
2	Bavarian	TWO	zwoa					bar	Eurasia	Indo-European	Latin
3	Bavarian	THREE	drei					bar	Eurasia	Indo-European	Latin
4	Bavarian	FOUR	vier					bar	Eurasia	Indo-European	Latin
5	Bavarian	FIVE	fünf					bar	Eurasia	Indo-European	Latin
6	Bavarian	SIX	sechs					bar	Eurasia	Indo-European	Latin
7	Bavarian	SEVEN	siem					bar	Eurasia	Indo-European	Latin
8	Bavarian	EIGHT	ocht					bar	Eurasia	Indo-European	Latin
9	Bavarian	NINE	nein					bar	Eurasia	Indo-European	Latin
10	Bavarian	TEN	zehn					bar	Eurasia	Indo-European	Latin
11	Bavarian	ELEVEN	eife					bar	Eurasia	Indo-European	Latin
12	Bavarian	TWELVE	zweif					bar	Eurasia	Indo-European	Latin
13	Bavarian	THIRTEEN	dreizehn					bar	Eurasia	Indo-European	Latin
14	Bavarian	FOURTEEN	vierzehn					bar	Eurasia	Indo-European	Latin
15	Bavarian	FIFTEEN	fünfzehn					bar	Eurasia	Indo-European	Latin
16	Bavarian	SIXTEEN	sechzehn					bar	Eurasia	Indo-European	Latin
17	Bavarian	SEVENTEEN	siebzehn					bar	Eurasia	Indo-European	Latin
18	Bavarian	EIGHTEEN	ochtzehn					bar	Eurasia	Indo-European	Latin
19	Bavarian	NINETEEN	neinzehn					bar	Eurasia	Indo-European	Latin
20	Bavarian	TWENTY	zwoanzge					bar	Eurasia	Indo-European	Latin
21	Bavarian	TWENTY ONE	oan a zwoanzge					bar	Eurasia	Indo-European	Latin
22	Bavarian	TWENTY TWO	zwoar a zwoanzge					bar	Eurasia	Indo-European	Latin
23	Bavarian	TWENTY THREE	drei a zwoanzge					bar	Eurasia	Indo-European	Latin
24	Bavarian	TWENTY FOUR	vier a zwoanzge					bar	Eurasia	Indo-European	Latin
25	Bavarian	TWENTY FIVE	fünf a zwoanzge					bar	Eurasia	Indo-European	Latin
26	Bavarian	TWENTY SIX	sechs a zwoanzge					bar	Eurasia	Indo-European	Latin
27	Bavarian	TWENTY SEVEN	siem a zwoanzge					bar	Eurasia	Indo-European	Latin
28	Bavarian	TWENTY EIGHT	ocht a zwoanzge					bar	Eurasia	Indo-European	Latin
29	Bavarian	TWENTY NINE	nein a zwoanzge					bar	Eurasia	Indo-European	Latin
30	Bavarian	THIRTY	dreißge					bar	Eurasia	Indo-European	Latin
31	Bavarian	THIRTY ONE	oan a dreißge					bar	Eurasia	Indo-European	Latin
32	Bavarian	THIRTY TWO	zwoar a dreißge					bar	Eurasia	Indo-European	Latin
33	Bavarian	THIRTY THREE	drei a dreißge					bar	Eurasia	Indo-European	Latin
34	Bavarian	THIRTY FOUR	vier a dreißge					bar	Eurasia	Indo-European	Latin
35	Bavarian	THIRTY FIVE	fünf a dreißge					bar	Eurasia	Indo-European	Latin
36	Bavarian	THIRTY SIX	sechs a dreißge					bar	Eurasia	Indo-European	Latin
37	Bavarian	THIRTY SEVEN	siem a dreißge					bar	Eurasia	Indo-European	Latin
38	Bavarian	THIRTY EIGHT	ocht a dreißge					bar	Eurasia	Indo-European	Latin
39	Bavarian	THIRTY NINE	nein a dreißge					bar	Eurasia	Indo-European	Latin
40	Bavarian	FORTY	vierzig					bar	Eurasia	Indo-European	Latin
0	Batak Toba	ZERO	nol					bbc	Papunesia	Austronesian	Latin
1	Batak Toba	ONE	sada					bbc	Papunesia	Austronesian	Latin
2	Batak Toba	TWO	dua					bbc	Papunesia	Austronesian	Latin
3	Batak Toba	THREE	tolu					bbc	Papunesia	Austronesian	Latin
4	Batak Toba	FOUR	opat					bbc	Papunesia	Austronesian	Latin
5	Batak Toba	FIVE	lima					bbc	Papunesia	Austronesian	Latin
6	Batak Toba	SIX	onom					bbc	Papunesia	Austronesian	Latin
7	Batak Toba	SEVEN	pitu					bbc	Papunesia	Austronesian	Latin
8	Batak Toba	EIGHT	walu					bbc	Papunesia	Austronesian	Latin
9	Batak Toba	NINE	sia					bbc	Papunesia	Austronesian	Latin
10	Batak Toba	TEN	pulu					bbc	Papunesia	Austronesian	Latin
11	Batak Toba	ELEVEN	pulu sada					bbc	Papunesia	Austronesian	Latin
12	Batak Toba	TWELVE	pulu dua					bbc	Papunesia	Austronesian	Latin
13	Batak Toba	THIRTEEN	pulu tolu					bbc	Papunesia	Austronesian	Latin
14	Batak Toba	FOURTEEN	pulu opat					bbc	Papunesia	Austronesian	Latin
15	Batak Toba	FIFTEEN	pulu lima					bbc	Papunesia	Austronesian	Latin
16	Batak Toba	SIXTEEN	pulu onom					bbc	Papunesia	Austronesian	Latin
17	Batak Toba	SEVENTEEN	pulu pitu					bbc	Papunesia	Austronesian	Latin
18	Batak Toba	EIGHTEEN	pulu walu					bbc	Papunesia	Austronesian	Latin
19	Batak Toba	NINETEEN	pulu sia					bbc	Papunesia	Austronesian	Latin
20	Batak Toba	TWENTY	dua pulu					bbc	Papunesia	Austronesian	Latin
21	Batak Toba	TWENTY ONE	dua pulu sada					bbc	Papunesia	Austronesian	Latin
22	Batak Toba	TWENTY TWO	dua pulu dua					bbc	Papunesia	Austronesian	Latin
23	Batak Toba	TWENTY THREE	dua pulu tolu					bbc	Papunesia	Austronesian	Latin
24	Batak Toba	TWENTY FOUR	dua pulu opat					bbc	Papunesia	Austronesian	Latin
25	Batak Toba	TWENTY FIVE	dua pulu lima					bbc	Papunesia	Austronesian	Latin
26	Batak Toba	TWENTY SIX	dua pulu onom					bbc	Papunesia	Austronesian	Latin
27	Batak Toba	TWENTY SEVEN	dua pulu pitu					bbc	Papunesia	Austronesian	Latin
28	Batak Toba	TWENTY EIGHT	dua pulu walu					bbc	Papunesia	Austronesian	Latin
29	Batak Toba	TWENTY NINE	dua pulu sia					bbc	Papunesia	Austronesian	Latin
30	Batak Toba	THIRTY	tolu pulu					bbc	Papunesia	Austronesian	Latin
31	Batak Toba	THIRTY ONE	tolu pulu sada					bbc	Papunesia	Austronesian	Latin
32	Batak Toba	THIRTY TWO	tolu pulu dua					bbc	Papunesia	Austronesian	Latin
33	Batak Toba	THIRTY THREE	tolu pulu tolu					bbc	Papunesia	Austronesian	Latin
34	Batak Toba	THIRTY FOUR	tolu pulu opat					bbc	Papunesia	Austronesian	Latin
35	Batak Toba	THIRTY FIVE	tolu pulu lima					bbc	Papunesia	Austronesian	Latin
36	Batak Toba	THIRTY SIX	tolu pulu onom					bbc	Papunesia	Austronesian	Latin
37	Batak Toba	THIRTY SEVEN	tolu pulu pitu					bbc	Papunesia	Austronesian	Latin
38	Batak Toba	THIRTY EIGHT	tolu pulu walu					bbc	Papunesia	Austronesian	Latin
39	Batak Toba	THIRTY NINE	tolu pulu sia					bbc	Papunesia	Austronesian	Latin
40	Batak Toba	FORTY	opat pulu					bbc	Papunesia	Austronesian	Latin
0	Belarusian	ZERO	нуль					bel	Eurasia	Indo-European	Cyrillic
1	Belarusian	ONE	адзін					bel	Eurasia	Indo-European	Cyrillic
2	Belarusian	TWO	два					bel	Eurasia	Indo-European	Cyrillic
3	Belarusian	THREE	тры					bel	Eurasia	Indo-European	Cyrillic
4	Belarusian	FOUR	чатыры					bel	Eurasia	Indo-European	Cyrillic
5	Belarusian	FIVE	пяць					bel	Eurasia	Indo-European	Cyrillic
6	Belarusian	SIX	шэсць					bel	Eurasia	Indo-European	Cyrillic
7	Belarusian	SEVEN	сем					bel	Eurasia	Indo-European	Cyrillic
8	Belarusian	EIGHT	восем					bel	Eurasia	Indo-European	Cyrillic
9	Belarusian	NINE	дзевяць					bel	Eurasia	Indo-European	Cyrillic
10	Belarusian	TEN	дзесяць					bel	Eurasia	Indo-European	Cyrillic
11	Belarusian	ELEVEN	адзінаццаць					bel	Eurasia	Indo-European	Cyrillic
12	Belarusian	TWELVE	дванаццаць					bel	Eurasia	Indo-European	Cyrillic
13	Belarusian	THIRTEEN	трынаццаць					bel	Eurasia	Indo-European	Cyrillic
14	Belarusian	FOURTEEN	чатырнаццаць					bel	Eurasia	Indo-European	Cyrillic
15	Belarusian	FIFTEEN	пятнаццаць					bel	Eurasia	Indo-European	Cyrillic
16	Belarusian	SIXTEEN	шаснаццаць					bel	Eurasia	Indo-European	Cyrillic
17	Belarusian	SEVENTEEN	семнаццаць					bel	Eurasia	Indo-European	Cyrillic
18	Belarusian	EIGHTEEN	васемнаццаць					bel	Eurasia	Indo-European	Cyrillic
19	Belarusian	NINETEEN	дзевятнаццаць					bel	Eurasia	Indo-European	Cyrillic
20	Belarusian	TWENTY	дваццаци					bel	Eurasia	Indo-European	Cyrillic
21	Belarusian	TWENTY ONE	дваццаци адзін					bel	Eurasia	Indo-European	Cyrillic
22	Belarusian	TWENTY TWO	дваццаци два					bel	Eurasia	Indo-European	Cyrillic
23	Belarusian	TWENTY THREE	дваццаци тры					bel	Eurasia	Indo-European	Cyrillic
24	Belarusian	TWENTY FOUR	дваццаци чатыры					bel	Eurasia	Indo-European	Cyrillic
25	Belarusian	TWENTY FIVE	дваццаци пяць					bel	Eurasia	Indo-European	Cyrillic
26	Belarusian	TWENTY SIX	дваццаци шэсць					bel	Eurasia	Indo-European	Cyrillic
27	Belarusian	TWENTY SEVEN	дваццаци сем					bel	Eurasia	Indo-European	Cyrillic
28	Belarusian	TWENTY EIGHT	дваццаци восем					bel	Eurasia	Indo-European	Cyrillic
29	Belarusian	TWENTY NINE	дваццаци дзевяць					bel	Eurasia	Indo-European	Cyrillic
30	Belarusian	THIRTY	трыццаци					bel	Eurasia	Indo-European	Cyrillic
31	Belarusian	THIRTY ONE	трыццаци адзін					bel	Eurasia	Indo-European	Cyrillic
32	Belarusian	THIRTY TWO	трыццаци два					bel	Eurasia	Indo-European	Cyrillic
33	Belarusian	THIRTY THREE	трыццаци тры					bel	Eurasia	Indo-European	Cyrillic
34	Belarusian	THIRTY FOUR	трыццаци чатыры					bel	Eurasia	Indo-European	Cyrillic
35	Belarusian	THIRTY FIVE	трыццаци пяць					bel	Eurasia	Indo-European	Cyrillic
36	Belarusian	THIRTY SIX	трыццаци шэсць					bel	Eurasia	Indo-European	Cyrillic
37	Belarusian	THIRTY SEVEN	трыццаци сем					bel	Eurasia	Indo-European	Cyrillic
38	Belarusian	THIRTY EIGHT	трыццаци восем					bel	Eurasia	Indo-European	Cyrillic
39	Belarusian	THIRTY NINE	трыццаци дзевяць					bel	Eurasia	Indo-European	Cyrillic
40	Belarusian	FORTY	сорак					bel	Eurasia	Indo-European	Cyrillic
0	Bengali	ZERO	শূন্য					ben	Eurasia	Indo-European	Bengali
1	Bengali	ONE	এক					ben	Eurasia	Indo-European	Bengali
2	Bengali	TWO	দুই					ben	Eurasia	Indo-European	Bengali
3	Bengali	THREE	তিন					ben	Eurasia	Indo-European	Bengali
4	Bengali	FOUR	চার					ben	Eurasia	Indo-European	Bengali
5	Bengali	FIVE	পাঁচ					ben	Eurasia	Indo-European	Bengali
6	Bengali	SIX	ছয়					ben	Eurasia	Indo-European	Bengali
7	Bengali	SEVEN	সাত					ben	Eurasia	Indo-European	Bengali
8	Bengali	EIGHT	আট					ben	Eurasia	Indo-European	Bengali
9	Bengali	NINE	নয়					ben	Eurasia	Indo-European	Bengali
10	Bengali	TEN	দশ					ben	Eurasia	Indo-European	Bengali
11	Bengali	ELEVEN	এগারো					ben	Eurasia	Indo-European	Bengali
12	Bengali	TWELVE	বারো					ben	Eurasia	Indo-European	Bengali
13	Bengali	THIRTEEN	তেরো					ben	Eurasia	Indo-European	Bengali
14	Bengali	FOURTEEN	চৌদ্দ					ben	Eurasia	Indo-European	Bengali
15	Bengali	FIFTEEN	পনেরো					ben	Eurasia	Indo-European	Bengali
16	Bengali	SIXTEEN	ষোলো					ben	Eurasia	Indo-European	Bengali
17	Bengali	SEVENTEEN	সতেরো					ben	Eurasia	Indo-European	Bengali
18	Bengali	EIGHTEEN	আঠারো					ben	Eurasia	Indo-European	Bengali
19	Bengali	NINETEEN	ঊনিশ					ben	Eurasia	Indo-European	Bengali
20	Bengali	TWENTY	বিশ					ben	Eurasia	Indo-European	Bengali
21	Bengali	TWENTY ONE	একুশ					ben	Eurasia	Indo-European	Bengali
22	Bengali	TWENTY TWO	বাইশ					ben	Eurasia	Indo-European	Bengali
23	Bengali	TWENTY THREE	তেইশ					ben	Eurasia	Indo-European	Bengali
24	Bengali	TWENTY FOUR	চব্বিশ					ben	Eurasia	Indo-European	Bengali
25	Bengali	TWENTY FIVE	পঁচিশ					ben	Eurasia	Indo-European	Bengali
